index,timestamp,value,is_weekend_or_holiday,signal_earthgeckoSkyline,signal_echoStateNetwork,signal_bayesChangePt,cwde_score,cwde_alert
29,2023-10-10 05:00,11340.0,0,0,0,0,0.0,0
30,2023-10-10 06:00,12034.0,0,0,0,0,0.0,0
31,2023-10-10 07:00,11547.0,0,0,0,0,0.0,0
32,2023-10-10 08:00,12440.0,0,0,0,0,0.0,0
33,2023-10-10 09:00,10982.0,0,0,0,0,0.0,0
34,2023-10-10 10:00,11181.0,0,0,0,0,0.0,0
35,2023-10-10 11:00,7310.0,0,0,0,0,0.0,0
36,2023-10-10 12:00,6274.0,0,0,0,0,0.0,0
37,2023-10-10 13:00,6448.0,0,0,0,0,0.0,0
38,2023-10-10 14:00,5786.0,0,0,0,0,0.0,0
39,2023-10-10 15:00,5967.0,0,0,0,0,0.0,0
40,2023-10-10 16:00,6383.0,0,0,0,0,0.0,0
41,2023-10-10 17:00,6606.0,0,0,0,0,0.0,0
42,2023-10-10 18:00,5630.0,0,0,0,0,0.0,0
43,2023-10-10 19:00,5197.0,0,0,0,0,0.0,0
44,2023-10-10 20:00,6068.0,0,0,0,0,0.0,0
45,2023-10-10 21:00,7023.0,0,0,0,0,0.0,0
46,2023-10-10 22:00,5394.0,0,0,0,0,0.0,0
47,2023-10-10 23:00,5916.0,0,0,0,0,0.0,0
48,2023-10-11 00:00,6695.0,0,0,0,0,0.0,0
49,2023-10-11 01:00,7303.0,0,0,0,0,0.0,0
50,2023-10-11 02:00,12259.0,0,0,0,0,0.0,0
51,2023-10-11 03:00,17481.0,0,0,0,0,0.0,0
52,2023-10-11 04:00,12546.0,0,0,0,0,0.0,0
53,2023-10-11 05:00,12997.0,0,0,0,0,0.0,0
54,2023-10-11 06:00,11093.0,0,0,0,0,0.0,0
55,2023-10-11 07:00,11836.0,0,0,0,0,0.0,0
56,2023-10-11 08:00,12357.0,0,0,0,0,0.0,0
57,2023-10-11 09:00,11330.0,0,0,0,0,0.0,0
58,2023-10-11 10:00,11076.0,0,0,0,0,0.0,0
59,2023-10-11 11:00,7808.0,0,0,0,0,0.0,0
60,2023-10-11 12:00,7439.0,0,0,0,0,0.0,0
61,2023-10-11 13:00,7839.0,0,0,0,0,0.0,0
62,2023-10-11 14:00,7093.0,0,0,0,0,0.0,0
63,2023-10-11 15:00,7751.0,0,0,0,0,0.0,0
64,2023-10-11 16:00,7113.0,0,0,0,0,0.0,0
65,2023-10-11 17:00,8402.0,0,0,0,0,0.0,0
66,2023-10-11 18:00,8026.0,0,0,0,0,0.0,0
67,2023-10-11 19:00,7801.0,0,0,0,0,0.0,0
68,2023-10-11 20:00,7030.0,0,0,0,0,0.0,0
69,2023-10-11 21:00,5838.0,0,0,0,0,0.0,0
70,2023-10-11 22:00,5916.0,0,0,0,0,0.0,0
71,2023-10-11 23:00,6458.0,0,0,0,0,0.0,0
72,2023-10-12 00:00,6747.0,0,0,0,0,0.0,0
73,2023-10-12 01:00,8825.0,0,0,0,0,0.0,0
74,2023-10-12 02:00,14037.0,0,0,0,0,0.0,0
75,2023-10-12 03:00,16133.0,0,0,0,0,0.0,0
76,2023-10-12 04:00,13617.0,0,0,0,0,0.0,0
77,2023-10-12 05:00,23289.0,0,0,1,0,0.375,0
78,2023-10-12 06:00,12882.0,0,0,0,0,0.0,0
79,2023-10-12 07:00,13921.0,0,0,0,0,0.0,0
80,2023-10-12 08:00,14484.0,0,0,0,0,0.0,0
81,2023-10-12 09:00,12699.0,0,0,0,0,0.0,0
82,2023-10-12 10:00,12522.0,0,0,0,0,0.0,0
83,2023-10-12 11:00,9371.0,0,0,0,0,0.0,0
84,2023-10-12 12:00,9255.0,0,0,0,0,0.0,0
85,2023-10-12 13:00,7422.0,0,0,0,0,0.0,0
86,2023-10-12 14:00,7653.0,0,0,0,0,0.0,0
87,2023-10-12 15:00,9174.0,0,0,0,0,0.0,0
88,2023-10-12 16:00,8898.0,0,0,0,0,0.0,0
89,2023-10-12 17:00,7707.0,0,0,0,0,0.0,0
90,2023-10-12 18:00,7330.0,0,0,0,0,0.0,0
91,2023-10-12 19:00,5751.0,0,0,0,0,0.0,0
92,2023-10-12 20:00,5916.0,0,0,0,0,0.0,0
93,2023-10-12 21:00,4816.0,0,0,0,0,0.0,0
94,2023-10-12 22:00,6448.0,0,0,0,0,0.0,0
95,2023-10-12 23:00,5156.0,0,0,0,0,0.0,0
96,2023-10-13 00:00,6760.0,0,0,0,0,0.0,0
97,2023-10-13 01:00,7347.0,0,0,0,0,0.0,0
98,2023-10-13 02:00,12812.0,0,0,0,0,0.0,0
99,2023-10-13 03:00,16765.0,0,0,0,0,0.0,0
100,2023-10-13 04:00,14809.0,0,0,0,0,0.0,0
101,2023-10-13 05:00,12747.0,0,0,0,0,0.0,0
102,2023-10-13 06:00,13239.0,0,0,0,0,0.0,0
103,2023-10-13 07:00,12057.0,0,0,0,0,0.0,0
104,2023-10-13 08:00,13289.0,0,0,0,0,0.0,0
105,2023-10-13 09:00,14214.0,0,0,0,0,0.0,0
106,2023-10-13 10:00,12499.0,0,0,0,0,0.0,0
107,2023-10-13 11:00,10425.0,0,0,0,0,0.0,0
108,2023-10-13 12:00,8402.0,0,0,0,0,0.0,0
109,2023-10-13 13:00,7834.0,0,0,0,0,0.0,0
110,2023-10-13 14:00,8209.0,0,0,0,0,0.0,0
111,2023-10-13 15:00,8856.0,0,0,0,0,0.0,0
112,2023-10-13 16:00,7536.0,0,0,0,0,0.0,0
113,2023-10-13 17:00,6895.0,0,0,0,0,0.0,0
114,2023-10-13 18:00,7687.0,0,0,0,0,0.0,0
115,2023-10-13 19:00,7633.0,0,0,0,0,0.0,0
116,2023-10-13 20:00,6799.0,0,0,0,0,0.0,0
117,2023-10-13 21:00,4994.0,0,0,0,0,0.0,0
118,2023-10-13 22:00,4936.0,0,0,0,0,0.0,0
119,2023-10-13 23:00,4706.0,0,0,0,0,0.0,0
120,2023-10-14 00:00,5655.0,1,0,0,0,0.0,0
121,2023-10-14 01:00,6598.0,1,0,0,0,0.0,0
122,2023-10-14 02:00,5610.0,1,0,0,0,0.0,0
123,2023-10-14 03:00,7270.0,1,0,0,0,0.0,0
124,2023-10-14 04:00,6429.0,1,0,0,0,0.0,0
125,2023-10-14 05:00,7192.0,1,0,0,0,0.0,0
126,2023-10-14 06:00,7927.0,1,0,0,0,0.0,0
127,2023-10-14 07:00,7672.0,1,0,0,0,0.0,0
128,2023-10-14 08:00,7729.0,1,0,0,0,0.0,0
129,2023-10-14 09:00,8170.0,1,0,0,0,0.0,0
130,2023-10-14 10:00,7957.0,1,0,0,0,0.0,0
131,2023-10-14 11:00,7870.0,1,0,0,0,0.0,0
132,2023-10-14 12:00,7697.0,1,0,0,0,0.0,0
133,2023-10-14 13:00,7272.0,1,0,0,0,0.0,0
134,2023-10-14 14:00,7570.0,1,0,0,1,0.16666666666666666,0
135,2023-10-14 15:00,8457.0,1,0,0,0,0.0,0
136,2023-10-14 16:00,7841.0,1,0,0,0,0.0,0
137,2023-10-14 17:00,7551.0,1,0,0,0,0.0,0
138,2023-10-14 18:00,8025.0,1,0,0,0,0.0,0
139,2023-10-14 19:00,8508.0,1,0,1,0,0.375,0
140,2023-10-14 20:00,8643.0,1,0,1,0,0.375,0
141,2023-10-14 21:00,7070.0,1,0,0,0,0.0,0
142,2023-10-14 22:00,6411.0,1,0,0,0,0.0,0
143,2023-10-14 23:00,6378.0,1,0,0,0,0.0,0
144,2023-10-15 00:00,6060.0,1,0,0,0,0.0,0
145,2023-10-15 01:00,7213.0,1,0,0,0,0.0,0
146,2023-10-15 02:00,8769.0,1,0,1,0,0.375,0
147,2023-10-15 03:00,9552.0,1,0,0,0,0.0,0
148,2023-10-15 04:00,9628.0,1,0,0,0,0.0,0
149,2023-10-15 05:00,10286.0,1,0,0,0,0.0,0
150,2023-10-15 06:00,10341.0,1,0,0,0,0.0,0
151,2023-10-15 07:00,10446.0,1,0,0,0,0.0,0
152,2023-10-15 08:00,10352.0,1,0,0,0,0.0,0
153,2023-10-15 09:00,10830.0,1,0,0,0,0.0,0
154,2023-10-15 10:00,10393.0,1,0,0,0,0.0,0
155,2023-10-15 11:00,11627.0,1,0,0,0,0.0,0
156,2023-10-15 12:00,10078.0,1,0,0,0,0.0,0
157,2023-10-15 13:00,9344.0,1,0,0,0,0.0,0
158,2023-10-15 14:00,8268.0,1,0,0,0,0.0,0
159,2023-10-15 15:00,9311.0,1,0,0,0,0.0,0
160,2023-10-15 16:00,8074.0,1,0,0,0,0.0,0
161,2023-10-15 17:00,8366.0,1,0,0,0,0.0,0
162,2023-10-15 18:00,7704.0,1,0,0,0,0.0,0
163,2023-10-15 19:00,7813.0,1,0,0,0,0.0,0
164,2023-10-15 20:00,8413.0,1,0,0,0,0.0,0
165,2023-10-15 21:00,7459.0,1,0,0,0,0.0,0
166,2023-10-15 22:00,6626.0,1,0,0,0,0.0,0
167,2023-10-15 23:00,6583.0,1,0,0,0,0.0,0
168,2023-10-16 00:00,6874.0,0,0,0,0,0.0,0
169,2023-10-16 01:00,9077.0,0,0,0,0,0.0,0
170,2023-10-16 02:00,15398.0,0,0,1,0,0.375,0
171,2023-10-16 03:00,21576.0,0,0,1,1,0.5416666666666666,0
172,2023-10-16 04:00,15641.0,0,0,1,0,0.375,0
173,2023-10-16 05:00,14342.0,0,0,1,0,0.375,0
174,2023-10-16 06:00,12885.0,0,0,0,0,0.0,0
175,2023-10-16 07:00,13650.0,0,0,0,0,0.0,0
176,2023-10-16 08:00,14709.0,0,0,1,0,0.375,0
177,2023-10-16 09:00,13065.0,0,0,0,0,0.0,0
178,2023-10-16 10:00,12403.0,0,0,0,0,0.0,0
179,2023-10-16 11:00,8739.0,0,0,0,0,0.0,0
180,2023-10-16 12:00,8661.0,0,0,0,0,0.0,0
181,2023-10-16 13:00,7011.0,0,0,0,0,0.0,0
182,2023-10-16 14:00,8021.0,0,0,0,0,0.0,0
183,2023-10-16 15:00,7878.0,0,0,0,0,0.0,0
184,2023-10-16 16:00,8378.0,0,0,0,0,0.0,0
185,2023-10-16 17:00,8572.0,0,0,0,0,0.0,0
186,2023-10-16 18:00,8184.0,0,0,0,0,0.0,0
187,2023-10-16 19:00,8648.0,0,0,0,0,0.0,0
188,2023-10-16 20:00,7650.0,0,0,0,0,0.0,0
189,2023-10-16 21:00,7194.0,0,0,0,0,0.0,0
190,2023-10-16 22:00,6088.0,0,0,0,0,0.0,0
191,2023-10-16 23:00,6177.0,0,0,0,0,0.0,0
192,2023-10-17 00:00,6945.0,0,0,0,0,0.0,0
193,2023-10-17 01:00,9058.0,0,0,1,0,0.375,0
194,2023-10-17 02:00,14299.0,0,0,1,0,0.375,0
195,2023-10-17 03:00,18013.0,0,0,1,0,0.375,0
196,2023-10-17 04:00,15432.0,0,0,1,0,0.375,0
197,2023-10-17 05:00,14209.0,0,0,1,0,0.375,0
198,2023-10-17 06:00,14661.0,0,0,1,1,0.5416666666666666,0
199,2023-10-17 07:00,13585.0,0,0,0,0,0.0,0
200,2023-10-17 08:00,13370.0,0,0,0,0,0.0,0
201,2023-10-17 09:00,13037.0,0,0,0,0,0.0,0
202,2023-10-17 10:00,11869.0,0,0,0,0,0.0,0
203,2023-10-17 11:00,8185.0,0,0,0,0,0.0,0
204,2023-10-17 12:00,8001.0,0,0,0,0,0.0,0
205,2023-10-17 13:00,5893.0,0,0,0,0,0.0,0
206,2023-10-17 14:00,5085.0,0,0,0,0,0.0,0
207,2023-10-17 15:00,5438.0,0,0,0,0,0.0,0
208,2023-10-17 16:00,5209.0,0,0,0,0,0.0,0
209,2023-10-17 17:00,5115.0,0,0,0,0,0.0,0
210,2023-10-17 18:00,4540.0,0,0,1,0,0.375,0
211,2023-10-17 19:00,5092.0,0,0,0,0,0.0,0
212,2023-10-17 20:00,4706.0,0,0,0,0,0.0,0
213,2023-10-17 21:00,4544.0,0,0,0,0,0.0,0
214,2023-10-17 22:00,4390.0,0,0,0,1,0.16666666666666666,0
215,2023-10-17 23:00,4290.0,0,0,0,0,0.0,0
216,2023-10-18 00:00,4020.0,0,0,1,0,0.375,0
217,2023-10-18 01:00,5132.0,0,0,0,0,0.0,0
218,2023-10-18 02:00,8782.0,0,0,0,0,0.0,0
219,2023-10-18 03:00,12255.0,0,0,0,0,0.0,0
220,2023-10-18 04:00,11114.0,0,0,0,0,0.0,0
221,2023-10-18 05:00,10013.0,0,0,0,0,0.0,0
222,2023-10-18 06:00,9858.0,0,0,0,0,0.0,0
223,2023-10-18 07:00,10637.0,0,0,0,0,0.0,0
224,2023-10-18 08:00,8443.0,0,0,0,0,0.0,0
225,2023-10-18 09:00,7772.0,0,0,0,0,0.0,0
226,2023-10-18 10:00,7868.0,0,0,0,0,0.0,0
227,2023-10-18 11:00,5704.0,0,0,0,0,0.0,0
228,2023-10-18 12:00,5865.0,0,0,0,0,0.0,0
229,2023-10-18 13:00,5248.0,0,0,0,0,0.0,0
230,2023-10-18 14:00,5034.0,0,0,0,0,0.0,0
231,2023-10-18 15:00,5014.0,0,0,0,0,0.0,0
232,2023-10-18 16:00,5027.0,0,0,0,0,0.0,0
233,2023-10-18 17:00,4807.0,0,0,0,0,0.0,0
234,2023-10-18 18:00,4829.0,0,0,0,1,0.16666666666666666,0
235,2023-10-18 19:00,4311.0,0,0,0,0,0.0,0
236,2023-10-18 20:00,3996.0,0,0,0,0,0.0,0
237,2023-10-18 21:00,4018.0,0,0,0,0,0.0,0
238,2023-10-18 22:00,4155.0,0,0,0,0,0.0,0
239,2023-10-18 23:00,3802.0,0,0,0,0,0.0,0
240,2023-10-19 00:00,3737.0,0,0,0,0,0.0,0
241,2023-10-19 01:00,4804.0,0,0,0,1,0.16666666666666666,0
242,2023-10-19 02:00,8248.0,0,0,1,0,0.375,0
243,2023-10-19 03:00,10996.0,0,0,0,0,0.0,0
244,2023-10-19 04:00,10032.0,0,0,0,0,0.0,0
245,2023-10-19 05:00,9031.0,0,0,0,0,0.0,0
246,2023-10-19 06:00,8031.0,0,0,1,0,0.375,0
247,2023-10-19 07:00,8881.0,0,0,1,0,0.375,0
248,2023-10-19 08:00,9567.0,0,0,0,0,0.0,0
249,2023-10-19 09:00,10931.0,0,0,0,0,0.0,0
250,2023-10-19 10:00,8462.0,0,0,1,0,0.375,0
251,2023-10-19 11:00,6197.0,0,0,0,0,0.0,0
252,2023-10-19 12:00,6314.0,0,0,0,0,0.0,0
253,2023-10-19 13:00,6728.0,0,0,0,0,0.0,0
254,2023-10-19 14:00,6360.0,0,0,0,0,0.0,0
255,2023-10-19 15:00,5809.0,0,0,0,0,0.0,0
256,2023-10-19 16:00,6212.0,0,0,0,0,0.0,0
257,2023-10-19 17:00,5540.0,0,0,0,0,0.0,0
258,2023-10-19 18:00,5197.0,0,0,0,0,0.0,0
259,2023-10-19 19:00,5069.0,0,0,0,0,0.0,0
260,2023-10-19 20:00,4974.0,0,0,0,0,0.0,0
261,2023-10-19 21:00,4744.0,0,0,0,0,0.0,0
262,2023-10-19 22:00,3824.0,0,0,0,0,0.0,0
263,2023-10-19 23:00,3512.0,0,0,0,0,0.0,0
264,2023-10-20 00:00,3911.0,0,0,0,0,0.0,0
265,2023-10-20 01:00,5538.0,0,0,0,0,0.0,0
266,2023-10-20 02:00,9836.0,0,0,0,0,0.0,0
267,2023-10-20 03:00,12434.0,0,0,0,0,0.0,0
268,2023-10-20 04:00,10006.0,0,0,0,0,0.0,0
269,2023-10-20 05:00,10639.0,0,0,0,0,0.0,0
270,2023-10-20 06:00,9684.0,0,0,0,0,0.0,0
271,2023-10-20 07:00,9151.0,0,0,1,0,0.375,0
272,2023-10-20 08:00,10132.0,0,0,0,0,0.0,0
273,2023-10-20 09:00,9784.0,0,0,0,0,0.0,0
274,2023-10-20 10:00,7698.0,0,0,1,0,0.375,0
275,2023-10-20 11:00,6155.0,0,0,0,0,0.0,0
276,2023-10-20 12:00,5367.0,0,0,0,0,0.0,0
277,2023-10-20 13:00,4974.0,0,0,0,0,0.0,0
278,2023-10-20 14:00,5088.0,0,0,0,0,0.0,0
279,2023-10-20 15:00,5210.0,0,0,0,0,0.0,0
280,2023-10-20 16:00,4940.0,0,0,0,0,0.0,0
281,2023-10-20 17:00,4957.0,0,0,0,0,0.0,0
282,2023-10-20 18:00,5088.0,0,0,0,0,0.0,0
283,2023-10-20 19:00,4876.0,0,0,0,0,0.0,0
284,2023-10-20 20:00,4272.0,0,0,0,0,0.0,0
285,2023-10-20 21:00,4061.0,0,0,0,0,0.0,0
286,2023-10-20 22:00,3825.0,0,0,0,0,0.0,0
287,2023-10-20 23:00,3799.0,0,0,0,0,0.0,0
288,2023-10-21 00:00,3735.0,1,0,0,0,0.0,0
289,2023-10-21 01:00,4551.0,1,0,0,0,0.0,0
290,2023-10-21 02:00,5422.0,1,0,0,0,0.0,0
291,2023-10-21 03:00,5052.0,1,0,0,0,0.0,0
292,2023-10-21 04:00,5698.0,1,0,0,0,0.0,0
293,2023-10-21 05:00,5283.0,1,0,0,0,0.0,0
294,2023-10-21 06:00,5534.0,1,0,0,0,0.0,0
295,2023-10-21 07:00,5918.0,1,0,0,0,0.0,0
296,2023-10-21 08:00,4770.0,1,0,0,0,0.0,0
297,2023-10-21 09:00,5605.0,1,0,0,0,0.0,0
298,2023-10-21 10:00,5833.0,1,0,0,0,0.0,0
299,2023-10-21 11:00,5747.0,1,0,0,1,0.16666666666666666,0
300,2023-10-21 12:00,5032.0,1,0,0,0,0.0,0
301,2023-10-21 13:00,5185.0,1,0,0,0,0.0,0
302,2023-10-21 14:00,5795.0,1,0,0,0,0.0,0
303,2023-10-21 15:00,6624.0,1,0,1,0,0.375,0
304,2023-10-21 16:00,7998.0,1,0,1,0,0.375,0
305,2023-10-21 17:00,8044.0,1,0,1,0,0.375,0
306,2023-10-21 18:00,6709.0,1,0,1,0,0.375,0
307,2023-10-21 19:00,5923.0,1,0,0,0,0.0,0
308,2023-10-21 20:00,5236.0,1,0,0,0,0.0,0
309,2023-10-21 21:00,5145.0,1,0,0,0,0.0,0
310,2023-10-21 22:00,4709.0,1,0,0,1,0.16666666666666666,0
311,2023-10-21 23:00,4389.0,1,0,0,0,0.0,0
312,2023-10-22 00:00,4522.0,1,0,0,0,0.0,0
313,2023-10-22 01:00,5479.0,1,0,0,0,0.0,0
314,2023-10-22 02:00,7011.0,1,0,1,0,0.375,0
315,2023-10-22 03:00,7254.0,1,0,1,0,0.375,0
316,2023-10-22 04:00,7165.0,1,0,1,0,0.375,0
317,2023-10-22 05:00,7136.0,1,0,1,0,0.375,0
318,2023-10-22 06:00,7479.0,1,0,1,0,0.375,0
319,2023-10-22 07:00,7021.0,1,0,1,0,0.375,0
320,2023-10-22 08:00,7343.0,1,0,1,0,0.375,0
321,2023-10-22 09:00,7036.0,1,0,1,0,0.375,0
322,2023-10-22 10:00,6355.0,1,0,0,0,0.0,0
323,2023-10-22 11:00,7242.0,1,0,1,0,0.375,0
324,2023-10-22 12:00,5884.0,1,0,0,0,0.0,0
325,2023-10-22 13:00,6141.0,1,0,0,0,0.0,0
326,2023-10-22 14:00,6612.0,1,0,1,1,0.5416666666666666,0
327,2023-10-22 15:00,6326.0,1,0,0,0,0.0,0
328,2023-10-22 16:00,6243.0,1,0,0,0,0.0,0
329,2023-10-22 17:00,6333.0,1,0,0,0,0.0,0
330,2023-10-22 18:00,6267.0,1,0,0,0,0.0,0
331,2023-10-22 19:00,6029.0,1,0,0,0,0.0,0
332,2023-10-22 20:00,4829.0,1,0,0,0,0.0,0
333,2023-10-22 21:00,4904.0,1,0,0,0,0.0,0
334,2023-10-22 22:00,4604.0,1,0,0,0,0.0,0
335,2023-10-22 23:00,4065.0,1,0,0,0,0.0,0
336,2023-10-23 00:00,5343.0,0,0,0,0,0.0,0
337,2023-10-23 01:00,7136.0,0,0,1,0,0.375,0
338,2023-10-23 02:00,13330.0,0,0,1,0,0.375,0
339,2023-10-23 03:00,17307.0,0,0,1,1,0.5416666666666666,0
340,2023-10-23 04:00,14661.0,0,0,1,0,0.375,0
341,2023-10-23 05:00,11918.0,0,0,1,0,0.375,0
342,2023-10-23 06:00,11254.0,0,0,0,0,0.0,0
343,2023-10-23 07:00,11664.0,0,0,0,0,0.0,0
344,2023-10-23 08:00,10559.0,0,0,0,0,0.0,0
345,2023-10-23 09:00,9719.0,0,0,0,0,0.0,0
346,2023-10-23 10:00,8636.0,0,0,0,0,0.0,0
347,2023-10-23 11:00,6732.0,0,0,0,0,0.0,0
348,2023-10-23 12:00,5759.0,0,0,0,0,0.0,0
349,2023-10-23 13:00,5670.0,0,0,0,0,0.0,0
350,2023-10-23 14:00,5848.0,0,0,0,0,0.0,0
351,2023-10-23 15:00,6591.0,0,0,0,0,0.0,0
352,2023-10-23 16:00,5950.0,0,0,0,0,0.0,0
353,2023-10-23 17:00,6387.0,0,0,0,0,0.0,0
354,2023-10-23 18:00,6209.0,0,0,0,0,0.0,0
355,2023-10-23 19:00,6065.0,0,0,0,0,0.0,0
356,2023-10-23 20:00,5888.0,0,0,0,0,0.0,0
357,2023-10-23 21:00,6287.0,0,0,0,0,0.0,0
358,2023-10-23 22:00,5220.0,0,0,0,0,0.0,0
359,2023-10-23 23:00,5409.0,0,0,0,0,0.0,0
360,2023-10-24 00:00,5747.0,0,0,0,1,0.16666666666666666,0
361,2023-10-24 01:00,6694.0,0,0,0,0,0.0,0
362,2023-10-24 02:00,12232.0,0,0,1,0,0.375,0
363,2023-10-24 03:00,17189.0,0,0,1,0,0.375,0
364,2023-10-24 04:00,13816.0,0,0,1,0,0.375,0
365,2023-10-24 05:00,13796.0,0,0,1,0,0.375,0
366,2023-10-24 06:00,11750.0,0,0,0,0,0.0,0
367,2023-10-24 07:00,12352.0,0,0,1,0,0.375,0
368,2023-10-24 08:00,11514.0,0,0,0,0,0.0,0
369,2023-10-24 09:00,12877.0,0,0,1,0,0.375,0
370,2023-10-24 10:00,11051.0,0,0,0,0,0.0,0
371,2023-10-24 11:00,8165.0,0,0,0,0,0.0,0
372,2023-10-24 12:00,6837.0,0,0,0,0,0.0,0
373,2023-10-24 13:00,7006.0,0,0,0,0,0.0,0
374,2023-10-24 14:00,6828.0,0,0,0,0,0.0,0
375,2023-10-24 15:00,7746.0,0,0,1,0,0.375,0
376,2023-10-24 16:00,8718.0,0,0,0,0,0.0,0
377,2023-10-24 17:00,8321.0,0,0,0,0,0.0,0
378,2023-10-24 18:00,7011.0,0,0,0,0,0.0,0
379,2023-10-24 19:00,6297.0,0,0,0,0,0.0,0
380,2023-10-24 20:00,6189.0,0,0,0,0,0.0,0
381,2023-10-24 21:00,5599.0,0,0,0,0,0.0,0
382,2023-10-24 22:00,5445.0,0,0,0,0,0.0,0
383,2023-10-24 23:00,4797.0,0,0,0,0,0.0,0
384,2023-10-25 00:00,4990.0,0,0,0,0,0.0,0
385,2023-10-25 01:00,6406.0,0,0,0,0,0.0,0
386,2023-10-25 02:00,10713.0,0,0,0,0,0.0,0
387,2023-10-25 03:00,13722.0,0,0,1,0,0.375,0
388,2023-10-25 04:00,11804.0,0,0,0,0,0.0,0
389,2023-10-25 05:00,11015.0,0,0,0,0,0.0,0
390,2023-10-25 06:00,11232.0,0,0,0,0,0.0,0
391,2023-10-25 07:00,12289.0,0,0,1,0,0.375,0
392,2023-10-25 08:00,12035.0,0,0,0,0,0.0,0
393,2023-10-25 09:00,11075.0,0,0,0,0,0.0,0
394,2023-10-25 10:00,10589.0,0,0,0,0,0.0,0
395,2023-10-25 11:00,7444.0,0,0,0,0,0.0,0
396,2023-10-25 12:00,7271.0,0,0,0,0,0.0,0
397,2023-10-25 13:00,6940.0,0,0,0,0,0.0,0
398,2023-10-25 14:00,6221.0,0,0,0,0,0.0,0
399,2023-10-25 15:00,7318.0,0,0,0,0,0.0,0
400,2023-10-25 16:00,8074.0,0,0,0,0,0.0,0
401,2023-10-25 17:00,7589.0,0,0,0,0,0.0,0
402,2023-10-25 18:00,8547.0,0,0,0,0,0.0,0
403,2023-10-25 19:00,8546.0,0,0,0,0,0.0,0
404,2023-10-25 20:00,8026.0,0,0,0,0,0.0,0
405,2023-10-25 21:00,7531.0,0,0,0,0,0.0,0
406,2023-10-25 22:00,6589.0,0,0,0,0,0.0,0
407,2023-10-25 23:00,5442.0,0,0,0,0,0.0,0
408,2023-10-26 00:00,6256.0,0,0,0,0,0.0,0
409,2023-10-26 01:00,8371.0,0,0,0,0,0.0,0
410,2023-10-26 02:00,14986.0,0,0,1,0,0.375,0
411,2023-10-26 03:00,17111.0,0,0,1,0,0.375,0
412,2023-10-26 04:00,14049.0,0,0,1,0,0.375,0
413,2023-10-26 05:00,13258.0,0,0,1,0,0.375,0
414,2023-10-26 06:00,13105.0,0,0,1,0,0.375,0
415,2023-10-26 07:00,13588.0,0,0,1,0,0.375,0
416,2023-10-26 08:00,13218.0,0,0,1,0,0.375,0
417,2023-10-26 09:00,13053.0,0,0,0,0,0.0,0
418,2023-10-26 10:00,13514.0,0,0,1,0,0.375,0
419,2023-10-26 11:00,8954.0,0,0,0,0,0.0,0
420,2023-10-26 12:00,7605.0,0,0,0,0,0.0,0
421,2023-10-26 13:00,8171.0,0,0,0,0,0.0,0
422,2023-10-26 14:00,7623.0,0,0,0,0,0.0,0
423,2023-10-26 15:00,8629.0,0,0,0,0,0.0,0
424,2023-10-26 16:00,7900.0,0,0,0,0,0.0,0
425,2023-10-26 17:00,8500.0,0,0,0,0,0.0,0
426,2023-10-26 18:00,7530.0,0,0,0,0,0.0,0
427,2023-10-26 19:00,6808.0,0,0,0,0,0.0,0
428,2023-10-26 20:00,6855.0,0,0,0,0,0.0,0
429,2023-10-26 21:00,7164.0,0,0,0,0,0.0,0
430,2023-10-26 22:00,6121.0,0,0,0,0,0.0,0
